"table_schema","table_name","columns"
"public","tb_cauhinhdashboardphongkham","cauhinhdashboardphongkhamid, sound_useambaonew, sound_usegoogletts, sound_usegoogleapi_giong, sound_tocdodoc, sound_khongdocstt, sound_usenamenew, sound_useagenew, sound_usenamsinhnew, sound_moinguoibenh, sound_moinguoibenhcoso, sound_coso, sound_vuilongvaophongkhamso, bordercolor, backgroundcolor, thongbao_tocdo, text_thongbao_text, text_thongbao_font, text_thongbao_size, text_thongbao_color, text_noidungthongbao_font, text_noidungthongbao_size, text_noidungthongbao_color, text_moinguoibenhso, text_moinguoibenhso_font, text_moinguoibenhso_size, text_moinguoibenhso_color, text_sothutu_font, text_sothutu_size, text_sothutu_color, text_patientname_font, text_patientname_size, text_patientname_color, text_patientinfo_font, text_patientinfo_size, text_patientinfo_color, text_bnchokham, text_bnchokham_font, text_bnchokham_size, text_bnchokham_color, text_listviewchokham_font, text_listviewchokham_size, text_listviewchokham_color, text_listviewchokham_rowheight, text_tenphongkham_font, text_tenphongkham_size, text_tenphongkham_color, text_bacsyname_font, text_bacsyname_size, text_bacsyname_color, text_bacsyphone_font, text_bacsyphone_size, text_bacsyphone_color, text_bnchocls, text_bnchocls_font, text_bnchocls_size, text_bnchocls_color, ischihienkhiduocgoi_bnchocls, text_listviewchocls_font, text_listviewchocls_size, text_listviewchocls_color, text_listviewchocls_rowheight, version, text_uutien, text_uutien_font, text_uutien_size, text_uutien_color, text_dangkham, text_dangkham_font, text_dangkham_size, text_dangkham_color, text_ghichu, text_ghichu_font, text_ghichu_size, text_ghichu_color, text_listviewuutien_font, text_listviewuutien_size, text_listviewuutien_color, text_listviewuutien_rowheight, sound_uutien"
"public","tb_cauhinhdashboardpttt","cauhinhdashboardptttid, bordercolor, backgroundcolor, text_date_font, text_date_size, text_date_color, text_room_font, text_room_size, text_room_color, text_danhsachnguoibenh, text_danhsachnguoibenh_font, text_danhsachnguoibenh_size, text_danhsachnguoibenh_color, text_header_font, text_header_size, text_header_color, text_diachibn_font, text_diachibn_size, text_diachibn_color, text_trangthai_font, text_trangthai_size, text_trangthai_color, text_listviewnoitru_font, text_listviewnoitru_size, text_listviewnoitru_color, text_listviewnoitru_rowheight, version"
"public","tb_cauhinhdashboardsothutusieuam","cauhinhdashboardsothutusieuamid, backgroundcolor, color_change, socot, text_thongbao_text, text_thongbao_font, text_thongbao_size, text_thongbao_color, version"
"public","tb_cauhinhdashboardthungan","cauhinhdashboardthunganid, backgroundcolor, moibenhnhan_text, moibenhnhan_font, moibenhnhan_size, moibenhnhan_color, tenbenhnhan_font, tenbenhnhan_size, tenbenhnhan_color, namsinh_font, namsinh_size, namsinh_color, version"
"public","tb_cauhinhdashboardtiemxahinhmode2","cauhinhdashboardtiemxahinhmode2id, sound_useambaonew, sound_usenamenew, sound_useagenew, sound_moinguoibenh, sound_moinguoibenhcoso, sound_coso, sound_vuilongvaophong, sound_vaophong, bordercolor, backgroundcolor, thongbao_tocdo, text_thongbao_text, text_thongbao_font, text_thongbao_size, text_thongbao_color, text_noidungthongbao_font, text_noidungthongbao_size, text_noidungthongbao_color, text_moinguoibenhso, text_moinguoibenhso_font, text_moinguoibenhso_size, text_moinguoibenhso_color, text_vaotiepdon, text_vaotiepdon_font, text_vaotiepdon_size, text_vaotiepdon_color, text_sothutu_font, text_sothutu_size, text_sothutu_color, text_bnchokham, text_bnchokham_font, text_bnchokham_size, text_bnchokham_color, text_listviewchokham_font, text_listviewchokham_size, text_listviewchokham_color, text_listviewchokham_rowheight, version"
"public","tb_cauhinhdichvukiosk","cauhinhdichvukioskid, tendichvu, serviceid, roomid, dm_serviceobjectid, stt, version, datetimelock"
"public","tb_cauhinhhospitalunit","cauhinhhospitalunitid, hospitalunitid, version"
"public","tb_cauhinhlienthongbhxh","cauhinhlienthongbhxhid, folder_qd324, folder_ketqua, folder_loi, folder_kcb20, folder_qd9324, folder_tonghop, loaicong, bxhx_url, bxhx_username, bxhx_password, version, bxhx_hssk_url, bxhx_hssk_username, bxhx_hssk_password, timeouts"
"public","tb_cauhinhlienthongbhxh_130","cauhinhlienthongbhxh_130id, folder_qd324, folder_ketqua, folder_loi, folder_kcb20, folder_qd9324, folder_tonghop, bxhx_url, bxhx_username, bxhx_password, bxhx_hssk_url, bxhx_hssk_username, bxhx_hssk_password, bxhx_ma_tinh, version, timeouts"
"public","tb_cauhinhluutrubenhan","cauhinhluutrubenhanid, ngaynhap, nguoinhap, tencauhinh, tenschema, ravien_tungay, ravien_denngay, patientrecord_duyetbhyt_date_begin, patientrecord_duyetbhyt_date_end, patientrecord_duyetketoan_date_begin, patientrecord_duyetketoan_date_end, patientrecord_medicalrecorddate_out_begin, patientrecord_medicalrecorddate_out_end, patientrecord_patientrecorddate_begin, patientrecord_patientrecorddate_end, medicalrecord_medicalrecorddate_begin, medicalrecord_medicalrecorddate_end, medicalrecord_medicalrecorddate_in_begin, medicalrecord_medicalrecorddate_in_end, medicalrecord_medicalrecorddate_out_begin, medicalrecord_medicalrecorddate_out_end, treatment_treatmentdate_begin, treatment_treatmentdate_end, treatment_treatmentusedate_begin, treatment_treatmentusedate_end, treatment_dtcdha_treatmentdate_begin, treatment_dtcdha_treatmentdate_end, treatment_laymau_treatmentdate_begin, treatment_laymau_treatmentdate_end, treatment_do_treatmentdate_begin, treatment_do_treatmentdate_end, treatment_end_treatmentdate_begin, treatment_end_treatmentdate_end, servicedata_servicedatadate_begin, servicedata_servicedatadate_end, servicedata_servicedatausedate_begin, servicedata_servicedatausedate_end, servicedata_do_servicedatadate_begin, servicedata_do_servicedatadate_end, servicedata_end_date_begin, servicedata_end_date_end, invoice_invoicedate_begin, invoice_invoicedate_end, invoice_huyphieu_date_begin, invoice_huyphieu_date_end, invoice_chotsolieu_ngay_begin, invoice_chotsolieu_ngay_end, version"
"public","tb_cauhinhmodule","cauhinhmoduleid, key, version"
"public","tb_cauhinhoem","cauhinhoemid, tenphanmem, tencongty, motabanquyen, logodata, welcomedata, icondata, iconsize, logosize, welcomesize, version"
"public","tb_cauhinhpacs","cauhinhpacsid, pacsname, pacsae, pacshost, pacsport, imagestreamhost, imagestreamport, isluuphieuchandoanha, isluuanh_bitmap, isluuanh_jpeg_base, isluuanh_jpeg_2000, version"
"public","tb_cauhinhpacshoichan","cauhinhpacshoichanid, pacsname, pacsae, pacshost, pacsport, listphonghoichan, oviyamviewer, version"
"public","tb_cauhinhphatloa","cauhinhphatloaid, istheouserdangnhap, istheopc, userid, hardwareid, danhsachphongkhamid, danhsachphongkhamcanlamsang, version"
"public","tb_cauhinhphongsieuam","cauhinhphongsieuamid, roomid, bordercolor, borderwidth, sothutu, backgroundcolor, tenphong_text, tenphong_font, tenphong_size, tenphong_color, benhnhan_font, benhnhan_size, benhnhan_color, stt_font, stt_size, stt_color, version"
"public","tb_cauhinhthongbao","cauhinhthongbaoid, roomid, thongbao, version"
"public","tb_cauhinhthongtinlichhen","cauhinhthongtinlichhenid, logodata, welcomedata, tenphongkham, diachiphongkham, email, dienthoai, thongtingioithieu, mcauhinhthongtinlichhen_dichvukham_json, version"
"public","tb_cdt_congtacdituyen","cdt_congtacdituyenid, cdt_congtacdituyen_thoigian_from, cdt_congtacdituyen_thoigian_to, cdt_congtacdituyen_donvi, cdt_congtacdituyen_tinhhinh, version"
"public","tb_cdt_congtacdituyen_filedata","cdt_congtacdituyen_filedataid, cdt_congtacdituyenid, filedataname, filedatanoidung, filevalue, ngaythuchien, ngaynhap, nguoinhap, ghichu, version"
"public","tb_cdt_daotao","cdt_daotaoid, dm_cdt_daotao_loaiid, cdt_daotao_thoigian_from, cdt_daotao_thoigian_to, cdt_daotao_doituong, cdt_daotao_noidung, cdt_daotao_sohocvien, version"
"public","tb_cdt_daotao_filedata","cdt_daotao_filedataid, cdt_daotaoid, filedataname, filedatanoidung, filevalue, ngaythuchien, ngaynhap, nguoinhap, ghichu, version"
"public","tb_cdt_taphuan","cdt_taphuanid, dm_cdt_taphuan_loaiid, cdt_taphuan_thoigian_from, cdt_taphuan_thoigian_to, cdt_taphuan_tenlop, cdt_taphuan_noidung, cdt_taphuan_sohocvien, version"
"public","tb_cdt_taphuan_filedata","cdt_taphuan_filedataid, cdt_taphuanid, filedataname, filedatanoidung, filevalue, ngaythuchien, ngaynhap, nguoinhap, ghichu, version"
"public","tb_chamber","chamberid, roomid, hospitalunitid, departmentid, chambercode, chamberdisable, chambernumber, chambername, dm_chambertypeid, chamberremark, hotkey, version, sothutu"
"public","tb_chamcong_ngaycuoituan","chamcong_ngaycuoituanid, thu, version"
"public","tb_chamcong_ngaylambu","chamcong_ngaylambuid, ngaylambu_begin, ngaylambu_end, noidung, version"
"public","tb_chamcong_ngaynghile","chamcong_ngaynghileid, ngaynghile_begin, ngaynghile_end, noidung, version"
"public","tb_chamcong_service","chamcong_serviceid, dm_chamcong_servicegroupid, chamcong_servicecode, chamcong_servicename, chamcong_viettat, is_huongluong, is_truc, is_default, sogiolamviec, sogiolamviec_truc, version"
"public","tb_chamcong_servicedata","chamcong_servicedataid, chamcong_servicedatagroupid, nhanvienid, chamcong_serviceid, batdau, ketthuc, sogiolamviec, sogiolamviec_truc, ghichu, version, sogio_lamthem, sogio_lamdem, batdau_lamthem, ketthuc_lamthem, noidung_lamthem"
"public","tb_chamcong_servicedatagroup","chamcong_servicedatagroupid, departmentid, userid, ngaytao, ngaychamcong, version"
"public","tb_chamsoc_cap1_tt32_tuybien_temp","chamsoc_cap1_tt32_tuybien_tempid, chamsoc_cap1_tt32_tuybien_tempname, data, userid, version"
"public","tb_chamsoc_tt32_tuybien_temp","chamsoc_tt32_tuybien_tempid, chamsoc_tt32_tuybien_tempname, data, userid, version"
"public","tb_change_nhanvien","change_nhanvienid, nhanvienid, thoigianapdung, bacsikemid, version"
"public","tb_chidaotuyen_data","chidaotuyen_dataid, thongtinchidaotuyentypeid, nguoinhap, ngaynhap, noidung, lichhoichan_tu, lichhoichan_den, version"
"public","tb_chidaotuyen_data_file","chidaotuyen_data_fileid, chidaotuyen_dataid, noidung, linkfile, filename, datafile, version"
"public","tb_congthucphache","congthucphacheid, isthuoc, maphacdo, tencongthuc, ghichu, version"
"public","tb_congthucphache_nguyenlieu","congthucphache_nguyenlieuid, congthucphacheid, serviceid, donvi, soluong, ghichu, stt_chidinh, version"
"public","tb_congthucphache_thanhpham","congthucphache_thanhphamid, congthucphacheid, serviceid, donvi, soluong, ghichu, stt_chidinh, version"
"public","tb_danhgia_bacsi","danhgia_bacsiid, thoigiandanhgia, bacsiid, patientid, chisodanhgia, chisodanhgia_ruatay, chisodanhgia_thanthien, chisodanhgia_tuvan, chisodanhgia_khambenh, chisodanhgia_hieuqua, version"
"public","tb_danhgia_benhvien","danhgia_benhvienid, thoigiandanhgia, patientid, chisodanhgia, listkhonghailongid, version"
"public","tb_danhgia_tiepdon","danhgia_tiepdonid, thoigiandanhgia, patientid, tieuchi_1, tieuchi_2, tieuchi_3, tieuchi_4, tieuchi_5, tieuchi_6, gopy, version"
"public","tb_databasemonitor","databasemonitorid, ngaycapnhat, disk_size, disk_free, disk_free_email_size, postgresql_connection, postgresql_running, postgresql_sleeping, cpu_user, cpu_system, cpu_idle, cpu_io, memory_used, memory_free, memory_buffers, memory_cached, version"
"public","tb_department","departmentid, hospitalunitid, departmentcode, departmentname, dm_departmenttypeid, dm_departmentbytid, departmentremark, departmentemail, departmentdisable, sogiuongkehoach, sogiuongthucke, departmentorder, dm_medicalrecordkhambenhtypeid, mlistthutrongtuan, cauhinhuutiennhapvien, istachphoithanhtoankhichuyenkhoa, userid_truongkhoa, istachphoithanhtoankhinhapvien, ischinhandieutrikethop, dm_medicalrecordtypeid, version, url_info, iscapnhatmayhcttheomahd, dm_khoilamsangid, iscapsovaovienrieng, dm_vienphi_nguonthanhtoanid"
"public","tb_dm_anhxaform_cls","dm_anhxaform_clsid, tentruongnhap, mota, list_serviceid, list_servicesubgroupid, list_servicegroupid, version"
"public","tb_dm_autodata","dm_autodatadbid, dm_autodataid, dm_autodatacode, dm_autodataname, dm_autodatahardcode, dm_autodatadisable, version"
"public","tb_dm_ba_ngoaitrutype","dm_ba_ngoaitrutypedbid, dm_ba_ngoaitrutypeid, dm_ba_ngoaitrutypecode, dm_ba_ngoaitrutypename, dm_ba_ngoaitrutypehardcode, dm_ba_ngoaitrutypedisable, sothutu, version"
"public","tb_dm_banmo","dm_banmoid, dm_banmocode, dm_banmoname, version"
"public","tb_dm_benhvien","dm_benhviendbid, dm_benhvienkcbbd, dm_benhviencode, dm_benhvienname, dm_benhvienaddress, dm_benhvienhang, dm_benhvienloai, dm_benhvientuyen, ghichu, matinh, mahuyen, maxa, dm_bhyt_loaiid, dm_bhyt_loaiid_json, dm_benhvienhardcode, dm_benhviendisable, version, madoituongkcb, dm_benhviencap"
"public","tb_dm_bhyt_loai","dm_bhyt_loaidbid, dm_bhyt_loaiid, dm_bhyt_loainame, dm_bhyt_loaihardcode, dm_bhyt_loaidisable, version"
"public","tb_dm_bhyt_report","dm_bhyt_reportdbid, dm_bhyt_reportid, madoituong, dm_bhyt_reportname, listmathe, loaidulieu, dm_bhyt_reporthardcode, dm_bhyt_reportdisable, version"
"public","tb_dm_bhyt_xml1","dm_bhyt_xml1dbid, dm_bhyt_xml1code, dm_bhyt_xml1name, dm_bhyt_xml1remark, dm_bhyt_xml1remark2, dm_bhyt_xml1errornote, dm_bhyt_xml1hardcode, xml_typeid, xml_stt, dm_bhyt_xml1disable, version"
"public","tb_dm_bhyt_xml2","dm_bhyt_xml2dbid, dm_bhyt_xml2code, dm_bhyt_xml2name, dm_bhyt_xml2remark, dm_bhyt_xml2remark2, dm_bhyt_xml2errornote, dm_bhyt_xml2hardcode, dm_bhyt_xml2disable, version"
"public","tb_dm_bhyt_xml3","dm_bhyt_xml3dbid, dm_bhyt_xml3code, dm_bhyt_xml3name, dm_bhyt_xml3remark, dm_bhyt_xml3remark2, dm_bhyt_xml3errornote, dm_bhyt_xml3hardcode, dm_bhyt_xml3disable, version"
"public","tb_dm_bhyt_xml4","dm_bhyt_xml4dbid, dm_bhyt_xml4code, dm_bhyt_xml4name, dm_bhyt_xml4remark, dm_bhyt_xml4remark2, dm_bhyt_xml4errornote, dm_bhyt_xml4hardcode, dm_bhyt_xml4disable, version"
"public","tb_dm_bhyt_xml_error","dm_bhyt_xml_errordbid, dm_bhyt_xml_errorid, dm_bhyt_xml_errortypeid, xml_typeid, xml_tagid, dm_bhyt_xml_errorname, dm_bhyt_xml_errorremark, dm_bhyt_xml_errordisable, version"
"public","tb_dm_bhytgroupcodechange","dm_bhytgroupcodechangeid, dm_bhytgroupcodechangename, dm_bhytgroupcodechangeremark, ngayapdung, nguoiapdung, dm_mediboxpricechangetypeid, dm_bhyt_groupid, dm_bhyt_groupid_byt, listserviceid, version"
"public","tb_dm_billaccount_group","dm_billaccount_groupdbid, dm_billaccount_groupid, dm_billaccount_grouporder, dm_billaccount_groupcode, dm_billaccount_groupname, dm_billaccount_grouphardcode, dm_billaccount_invoiceformat, iskhongxuathoadondientu, isxuatchitietdichvu, dm_billaccount_groupdisable, version, iskhongxuatgophddt"
"public","tb_dm_bong_saisottuyentruoc","dm_bong_saisottuyentruocid, dm_bong_saisottuyentruoccode, dm_bong_saisottuyentruocname, version"
"public","tb_dm_bong_tacnhan","dm_bong_tacnhanid, dm_bong_tacnhancode, dm_bong_tacnhanname, version"
"public","tb_dm_bong_thoigian","dm_bong_thoigianid, dm_bong_thoigiancode, dm_bong_thoigianname, version"
"public","tb_dm_bong_tinhchattonthuong","dm_bong_tinhchattonthuongid, dm_bong_tinhchattonthuongcode, dm_bong_tinhchattonthuongname, version"
"public","tb_dm_bong_vitritonthuong","dm_bong_vitritonthuongid, dm_bong_vitritonthuongnhomid, dm_bong_vitritonthuongcode, dm_bong_vitritonthuongname, version"
"public","tb_dm_canhbaochidinhthuoc","dm_canhbaochidinhthuocid, tencanhbao, ghichu, timevalue_from, dm_timetypeid_from, timevalue_to, dm_timetypeid_to, dm_gioitinhid, listicd10, ischancanhbao, listservice, crcl, egfr, list_xetnghiem, version"
"public","tb_dm_canhbaohansudung","dm_canhbaohansudungid, dm_canhbaohansudungcode, dm_canhbaohansudungname, songay, version, displaycolor"
"public","tb_dm_canhbaothanhtoan","dm_canhbaothanhtoanid, tencanhbao, dm_canhbaothanhtoan_typeid, list_dm_medicalrecordtypeid, list_dm_servicegroupid, sotiencanhbao, sotienchan, version"
"public","tb_dm_capbac","dm_capbacid, dm_capbaccode, dm_capbacname, version"
"public","tb_dm_cdt_chuongtrinhdaotao","dm_cdt_chuongtrinhdaotaoid, dm_cdt_chuongtrinhdaotaoname, version"
"public","tb_dm_cdt_chuyennganhdaotao","dm_cdt_chuyennganhdaotaoid, dm_cdt_chuyennganhdaotaoname, version"
"public","tb_dm_cdt_daotaongoaivien","dm_cdt_daotaongoaivienid, dm_cdt_daotaongoaivienname, version"
"public","tb_dm_cdt_daotaonoivien","dm_cdt_daotaonoivienid, dm_cdt_daotaonoivienname, version"
"public","tb_dm_cdt_doituongdaotao","dm_cdt_doituongdaotaoid, dm_cdt_doituongdaotaoname, version"
"public","tb_dm_cdt_hinhthucdaotao","dm_cdt_hinhthucdaotaoid, dm_cdt_hinhthucdaotaoname, version"
"public","tb_dm_cdt_kythuattuyentren","dm_cdt_kythuattuyentrenid, dm_cdt_kythuattuyentrenname, version"
"public","tb_dm_cdt_loaihinhdaotao","dm_cdt_loaihinhdaotaoid, dm_cdt_loaihinhdaotaoname, version"
"public","tb_dm_cdt_noicuden","dm_cdt_noicudenid, dm_cdt_noicudenname, version"
"public","tb_dm_cdt_trinhdo","dm_cdt_trinhdoid, dm_cdt_trinhdoname, version"
"public","tb_dm_chamcong_servicegroup","dm_chamcong_servicegroupdbid, dm_chamcong_servicegroupid, dm_chamcong_servicegroupname, dm_chamcong_servicegrouphardcode, dm_chamcong_servicegroupdisable, version"
"public","tb_dm_chamsocbangiao","dm_chamsocbangiaoid, stt_order, dm_chamsocbangiaoname, dm_chamsocbangiaodisable, version"
"public","tb_dm_chamsocdieuduong","dm_chamsocdieuduongid, stt_order, dm_chamsocdieuduongname, dm_chamsocdieuduongdisable, version"
"public","tb_dm_chamsocketqua","dm_chamsocketquaid, stt_order, dm_chamsocketquaname, dm_chamsocketquadisable, version"
"public","tb_dm_chandoanmuctieu","dm_chandoanmuctieuid, machandoan, tenchandoan, muctieu1, muctieu2, version, chandoan_icd10, chandoan, dm_chandoanmuctieustt, dm_chandoanmuctieudisable"
